travel_type,rating,label,covid,is_local,aspect_sentiment,topic_2,topic_1,topic_0,topic_5,topic_4,topic_3,overall_textblob_polarity
,5.0,Positive,PostCovid,0,"[[staff, servic, 2], [staff, 'far one', 2], [staff, best, 2]]",0.3666666666666667,,,,,,0.4571428571428572
,5.0,Positive,PostCovid,0,"[[hotel, 'away found', 0]]",,,0.0,,,,0.45218855218855225
,4.0,Positive,PostCovid,0,"[[room, good, 1], [room, good, 1], [place, huge, 4], [place, choic, 4]]",,0.7,,,0.20000000000000004,,0.38437499999999997
,5.0,Positive,PostCovid,0,"[[stay, servic, 2], [time, everi, 2]]",0.0,,,,,,0.30109890109890114
solo,1.0,Negative,PostCovid,0,"[[staff, morn, 2]]",0.0,,,,,,0.09947089947089946
,5.0,Positive,PostCovid,0,"[[area, local, 0], [day, drank, 1], [breakfast, mutual, 0], [hotel, 'right outsid', 0], [enjoy, actual, 5]]",,0.0,0.09523809523809523,0.2,,,0.3546127946127946
business,5.0,Positive,PostCovid,0,"[[hotel, servic, 0]]",,,0.0,,,,0.6680555555555556
friends,5.0,Positive,PostCovid,0,"[[enjoy, much, 5]]",,,,0.30000000000000004,,,0.6190476190476191
couple,5.0,Positive,PostCovid,0,"[[floor, high, 4], [food, close, 3]]",,,,,0.16,0.0,0.39411111111111113
,4.0,Positive,PostCovid,0,"[[need, great, 1], [place, good, 4]]",,0.8,,,0.7,,0.45714285714285713
couple,5.0,Positive,PostCovid,0,"[[staff, great, 2]]",0.8,,,,,,0.5214285714285714
,5.0,Positive,PostCovid,1,"[[time, last, 2]]",0.0,,,,,,0.4428571428571429
,5.0,Positive,PostCovid,0,"[[staff, servic, 2], [tea, nice, 5], [afternoon, nice, 5], [time, good, 2]]",0.35,,,0.6,,,0.5291666666666667
,5.0,Positive,PostCovid,0,"[[time, third, 2]]",0.0,,,,,,0.2571428571428572
,4.0,Positive,PostCovid,0,"[[floor, loft, 4], [floor, lower, 4], [area, live, 0], [area, quiet, 0], [area, main, 0]]",,,0.101010101010101,,0.0,,0.07142857142857142
,4.0,Positive,PostCovid,0,"[[buffet, special, 3], [breakfast, free, 0]]",,,0.4,,,0.35714285714285715,0.21595238095238095
,4.0,Positive,PostCovid,0,"[[hotel, servic, 0], [room, better, 1]]",,0.5,0.0,,,,0.265625
,5.0,Positive,PostCovid,1,"[[hotel, best, 0], [hotel, servic, 0]]",,,0.5,,,,0.5041666666666667
,5.0,Positive,PostCovid,1,"[[night, scenic, 4], [view, full, 4], [restaur, lighthous, 3], [restaur, 'celebr lighthous', 3], [restaur, 'well lighthous', 3]]",,,,,0.175,0.0,0.5409090909090909
,3.0,Neutral,PostCovid,0,"[[time, nice, 2], [time, gener, 2], [time, clean, 2], [lunch, close, 3]]",0.32222222222222224,,,,,0.0,0.0666666666666667
,5.0,Positive,PostCovid,0,"[[time, next, 2]]",0.0,,,,,,0.19999999999999998
,5.0,Positive,PostCovid,1,"[[time, third, 2], [night, 'first suspect', 4], [thank, 'much eas', 2]]",0.1,,,,0.25,,0.22500000000000003
,5.0,Positive,PostCovid,0,"[[hotel, forev, 0], [staff, 'even done', 2], [staff, hard, 2], [breakfast, select, 0], [love, huge, 5]]",-0.14583333333333334,,0.0,0.45000000000000007,,,0.3707886904761905
,5.0,Positive,PostCovid,0,"[[dine, best, 3], [dine, servic, 3], [room, great, 1], [view, super, 4]]",,0.8,,,0.3333333333333333,0.5,0.3761904761904762
,5.0,Positive,PostCovid,0,"[[night, final, 4]]",,,,,0.0,,0.32142857142857145
,5.0,Positive,PostCovid,0,"[[pool, soft, 4], [pool, good, 4], [view, great, 4], [hotel, great, 0]]",,,0.8,,0.5333333333333333,,0.46388888888888885
,5.0,Positive,PostCovid,0,"[[restaur, good, 3]]",,,,,,0.7,0.6166666666666666
business,5.0,Positive,PostCovid,0,"[[breakfast, great, 0], [breakfast, choic, 0]]",,,0.4,,,,0.5154761904761905
business,5.0,Positive,PostCovid,0,"[[hotel, central, 0], [room, good, 1]]",,0.7,0.0,,,,0.5285714285714286
,5.0,Positive,PostCovid,0,"[[room, extra, 1]]",,0.0,,,,,0.3982142857142857
family,5.0,Positive,PostCovid,0,"[[room, good, 1]]",,0.7,,,,,0.41111111111111104
couple,5.0,Positive,PostCovid,0,"[[room, best, 1]]",,1.0,,,,,0.7607142857142856
solo,5.0,Positive,PostCovid,0,"[[stay, decent, 2], [stay, short, 2], [view, great, 4], [hotel, best, 0], [time, twice, 2], [time, last, 2], [room, covid, 1], [hotel, great, 0], [pool, modern, 4], [pool, outdoor, 4], [team, free, 2]]",0.11333333333333333,0.0,0.9,,0.3333333333333333,,0.3662878787878788
couple,5.0,Positive,PostCovid,0,"[[club, everi, 5], [pool, choic, 4], [pool, riversid, 4], [pool, unbeat, 4], [pool, riversid, 4]]",,,,0.0,0.0,,0.3431578947368421
couple,2.0,Negative,PostCovid,0,"[[room, bad, 1]]",,-0.6999999999999998,,,,,-0.5374999999999999
business,5.0,Positive,PostCovid,0,"[[restaur, main, 3], [food, huge, 3], [food, choic, 3], [food, hot, 3], [food, cold, 3]]",,,,,,0.043333333333333356,0.3054166666666667
couple,5.0,Positive,PostCovid,0,"[[check, good, 1], [staff, extra, 2], [staff, special, 2], [staff, everi, 2], [staff, servic, 2]]",0.08928571428571429,0.7,,,,,0.38775510204081637
business,5.0,Positive,PostCovid,0,"[[day, long, 1], [day, offic, 1], [day, servic, 1], [day, impecc, 1], [day, pleasant, 1], [day, everi, 1], [club, great, 5], [time, first, 2]]",0.25,0.11388888888888887,,0.8,,,0.5983333333333334
family,5.0,Positive,PostCovid,0,"[[breakfast, great, 0]]",,,0.8,,,,0.33794047619047624
business,5.0,Positive,PostCovid,0,"[[help, good, 2], [day, long, 1]]",0.7,-0.05,,,,,0.3020833333333333
business,5.0,Positive,PostCovid,0,"[[check, notic, 1]]",,0.0,,,,,0.3763888888888889
couple,5.0,Positive,PostCovid,1,"[[place, great, 4], [time, luxuri, 2]]",0.0,,,,0.8,,0.2625
business,4.0,Positive,PostCovid,0,"[[comfort, perfect, 0], [check, improv, 1], [check, forev, 1]]",,0.0,1.0,,,,0.7300000000000001
couple,5.0,Positive,PostCovid,0,"[[staff, amiabl, 2]]",0.0,,,,,,0.45462962962962966
,5.0,Positive,PostCovid,0,"[[breakfast, great, 0]]",,,0.8,,,,0.5857954545454546
,5.0,Positive,PostCovid,1,"[[hotel, free, 0]]",,,0.4,,,,0.6269230769230769
,5.0,Positive,PostCovid,1,"[[club, nice, 5], [club, good, 5], [hotel, servic, 0], [hotel, good, 0]]",,,0.35,0.6499999999999999,,,0.40624999999999994
,5.0,Positive,PostCovid,0,"[[stay, 'ever famili', 2], [night, celebr, 4]]",0.0,,,,0.0,,0.675
,4.0,Positive,PostCovid,0,"[[hotel, nice, 0]]",,,0.6,,,,0.2333333333333333
,5.0,Positive,PostCovid,0,"[[staff, odd, 2], [staff, 'often odd', 2]]",-0.16666666666666666,,,,,,0.30755208333333334
,5.0,Positive,PostCovid,0,"[[night, late, 4]]",,,,,-0.3,,0.22750000000000004
,5.0,Positive,PostCovid,0,"[[time, everi, 2]]",0.0,,,,,,0.3976851851851852
,5.0,Positive,PostCovid,0,"[[staff, oblig, 2], [hotel, rich, 0], [restaur, choic, 3]]",0.0,,0.375,,,0.0,0.4623333333333333
,4.0,Positive,PostCovid,0,"[[thank, special, 2], [thank, 'extra special', 2]]",0.26785714285714285,,,,,,0.5152930402930402
,5.0,Positive,PostCovid,0,"[[wonder, whole, 2], [wonder, experi, 2], [wonder, majest, 2], [thank, happier, 2]]",0.05,,,,,,0.5599999999999999
,5.0,Positive,PostCovid,0,"[[wonder, enough, 2]]",0.0,,,,,,0.225
,5.0,Positive,PostCovid,0,"[[comfort, pleasant, 0], [buffet, best, 3], [buffet, especi, 3]]",,,0.7333333333333333,,,0.5,0.36
,5.0,Positive,PostCovid,0,"[[walk, central, 0]]",,,0.0,,,,0.08333333333333333
,5.0,Positive,PostCovid,0,"[[place, great, 4]]",,,,,0.8,,0.8
,5.0,Positive,PostCovid,0,"[[night, everi, 4]]",,,,,0.0,,0.31500000000000006
,5.0,Positive,PostCovid,0,"[[day, everi, 1]]",,0.0,,,,,0.5062500000000001
,5.0,Positive,PostCovid,0,"[[staff, right, 2], [hotel, best, 0]]",0.2857142857142857,,1.0,,,,0.5038095238095239
,5.0,Positive,PostCovid,0,"[[room, nice, 1]]",,0.6,,,,,0.3970238095238095
,5.0,Positive,PostCovid,0,"[[staff, good, 2], [time, whole, 2]]",0.44999999999999996,,,,,,0.4800000000000001
,5.0,Positive,PostCovid,0,"[[hotel, nice, 0], [hotel, nice, 0]]",,,0.6,,,,0.5666666666666667
,5.0,Positive,PostCovid,0,"[[view, good, 4], [breakfast, nice, 0], [breakfast, select, 0]]",,,0.3,,0.7,,0.45499999999999996
,5.0,Positive,PostCovid,0,"[[birthday, celebr, 3], [hotel, best, 0]]",,,1.0,,,0.0,0.5292063492063491
,5.0,Positive,PostCovid,0,"[[hotel, grand, 0], [team, whole, 2]]",0.2,,0.5,,,,0.5290816326530613
,5.0,Positive,PostCovid,0,"[[dinner, servic, 3], [dinner, good, 3], [dinner, nice, 3]]",,,,,,0.4333333333333333,0.3677083333333333
,5.0,Positive,PostCovid,0,"[[hotel, nice, 0], [view, nice, 4]]",,,0.6,,0.6,,0.655
,5.0,Positive,PostCovid,1,"[[place, nice, 4], [hotel, great, 0]]",,,0.8,,0.6,,0.5313888888888888
,5.0,Positive,PostCovid,0,"[[thank, unbeat, 2]]",0.0,,,,,,0.372
,5.0,Positive,PostCovid,0,"[[night, first, 4], [pool, swim, 4], [view, 'still fantast', 4], [room, choic, 1]]",,0.0,,,0.08333333333333333,,0.49535714285714283
,5.0,Positive,PostCovid,0,"[[time, best, 2], [staff, great, 2], [hotel, loyal, 0]]",0.9,,0.3333333333333333,,,,0.45999999999999985
,5.0,Positive,PostCovid,1,"[[room, experi, 1], [view, nice, 4]]",,0.0,,,0.6,,0.6100000000000001
,5.0,Positive,PostCovid,0,"[[team, huge, 2]]",0.4000000000000001,,,,,,0.5636363636363637
,5.0,Positive,PostCovid,0,"[[hotel, super, 0]]",,,0.3333333333333333,,,,0.23630208333333336
,3.0,Neutral,PostCovid,1,"[[cake, small, 3]]",,,,,,-0.25,0.25083333333333335
,4.0,Positive,PostCovid,0,"[[hotel, old, 0]]",,,0.1,,,,0.21379551820728288
,5.0,Positive,PostCovid,0,"[[night, great, 4], [time, famili, 2], [time, easter, 2]]",0.0,,,,0.8,,0.5333333333333333
,4.0,Positive,PostCovid,0,"[[night, third, 4], [room, last, 1], [room, due, 1], [room, grand, 1], [night, last, 4]]",,0.125,,,0.0,,0.1416666666666667
,5.0,Positive,PostCovid,0,"[[time, great, 2], [time, excel, 2], [time, everi, 2]]",0.26666666666666666,,,,,,0.8400000000000001
,5.0,Positive,PostCovid,0,"[[room, 'well refresh', 1], [place, old, 4], [shop, consid, 0], [walk, min, 0], [hotel, experi, 0]]",,0.0,0.0,,0.1,,0.3166666666666666
,5.0,Positive,PostCovid,0,"[[room, small, 1], [room, balconi, 1], [buffet, good, 3]]",,-0.125,,,,0.7,0.12
,4.0,Positive,PostCovid,1,"[[club, strait, 5], [visit, open, 4]]",,,,0.0,0.0,,0.3
,5.0,Positive,PostCovid,0,"[[time, first, 2], [room, 'even piec', 1], [visit, next, 4]]",0.25,0.0,,,0.0,,0.3527777777777778
,5.0,Positive,PostCovid,1,"[[room, perfect, 1]]",,1.0,,,,,0.44164835164835164
,5.0,Positive,PostCovid,0,"[[wonder, live, 2]]",0.13636363636363635,,,,,,0.7393939393939394
,5.0,Positive,PostCovid,0,"[[day, great, 1], [place, good, 4]]",,0.8,,,0.7,,0.5416666666666667
,5.0,Positive,PostCovid,0,"[[view, best, 4], [love, great, 5]]",,,,0.65,1.0,,0.7000000000000001
,4.0,Positive,PostCovid,0,"[[hotel, great, 0], [hotel, grand, 0], [hotel, huge, 0], [time, close, 2], [staff, 'close well', 2]]",0.0,,0.5666666666666668,,,,0.3194444444444444
,5.0,Positive,PostCovid,1,"[[view, big, 4], [bed, main, 1], [tea, first, 5]]",,0.16666666666666666,,0.25,0.0,,0.35227272727272724
,5.0,Positive,PostCovid,0,"[[room, great, 1], [room, choic, 1], [stay, alway, 2]]",0.0,0.4,,,,,0.5518518518518518
,5.0,Positive,PostCovid,1,"[[book, new, 1], [book, togeth, 1]]",,0.06818181818181818,,,,,0.2226689976689977
,4.0,Positive,PostCovid,0,"[[time, first, 2], [check, modern, 1], [check, smooth, 1], [breakfast, modern, 0], [hotel, good, 0]]",0.25,0.30000000000000004,0.44999999999999996,,,,0.2863945578231292
,5.0,Positive,PostCovid,0,"[[room, coffe, 1], [wonder, special, 2]]",0.35714285714285715,0.0,,,,,0.5443452380952382
,5.0,Positive,PostCovid,0,"[[time, servic, 2], [time, first, 2], [time, enough, 2]]",0.08333333333333333,,,,,,0.24393939393939393
,3.0,Neutral,Covid,0,"[[view, great, 4], [view, clean, 4], [view, great, 4], [staff, servic, 2], [staff, great, 2], [staff, pleasant, 2]]",0.5111111111111111,,,,0.6555555555555556,,0.39209595959595966
,5.0,Positive,PostCovid,0,"[[tea, great, 5], [tea, high, 5]]",,,,0.48000000000000004,,,0.5366666666666667
,5.0,Positive,PostCovid,0,"[[bed, extra, 1], [room, good, 1], [stay, big, 2], [stay, nice, 2]]",0.3,0.35,,,,,0.38571428571428573
,5.0,Positive,PostCovid,1,"[[time, second, 2], [stay, last, 2], [visit, rememb, 4], [visit, last, 4]]",0.0,,,,0.0,,0.38974358974358975
,5.0,Positive,PostCovid,0,"[[staff, better, 2], [staff, 'even better', 2], [club, special, 5], [pool, incred, 4]]",0.5,,,0.35714285714285715,0.0,,0.3736263736263736
,5.0,Positive,PostCovid,0,"[[wonder, first, 2], [room, high, 1], [room, 'ever high', 1], [room, qualiti, 1], [help, eager, 2]]",0.125,0.10666666666666667,,,,,0.5210416666666667
,5.0,Positive,PostCovid,0,"[[day, vacat, 1], [team, front, 2], [team, offic, 2]]",0.0,0.0,,,,,0.23333333333333334
,5.0,Positive,PostCovid,0,"[[day, next, 1], [room, sweet, 1], [pool, countless, 4]]",,0.175,,,0.0,,0.18809523809523812
,5.0,Positive,PostCovid,0,"[[time, servic, 2], [time, third, 2], [stay, great, 2]]",0.26666666666666666,,,,,,0.3153125
business,5.0,Positive,PostCovid,0,"[[time, first, 2], [buffet, new, 3], [time, nice, 2]]",0.425,,,,,0.13636363636363635,0.49570707070707065
couple,5.0,Positive,PostCovid,0,"[[room, grand, 1], [food, someth, 3], [food, behold, 3], [breakfast, incred, 0], [breakfast, particularli, 0]]",,0.5,0.0,,,0.0,0.48549783549783565
friends,5.0,Positive,PostCovid,0,"[[tea, high, 5], [tea, high, 5]]",,,,0.16,,,0.31937499999999996
friends,4.0,Positive,PostCovid,1,"[[club, seemless, 5]]",,,,0.0,,,0.462962962962963
,5.0,Positive,PostCovid,0,"[[stay, great, 2], [view, excel, 4], [time, good, 2], [time, great, 2], [time, servic, 2], [time, overal, 2], [time, good, 2]]",0.5,,,,0.0,,0.634375
business,4.0,Positive,PostCovid,0,"[[room, super, 1], [pool, good, 4], [breakfast, nice, 0], [time, hot, 2], [time, chocol, 2]]",0.125,0.3333333333333333,0.6,,0.7,,0.22958333333333333
,5.0,Positive,PostCovid,0,"[[wonder, clean, 2], [breakfast, clean, 0], [breakfast, 'super clean', 0], [breakfast, great, 0], [breakfast, good, 0]]",0.3666666666666667,,0.5541666666666667,,,,0.37723214285714285
family,5.0,Positive,PostCovid,0,"[[room, prompt, 1], [room, best, 1], [room, famili, 1]]",,0.3333333333333333,,,,,0.41470588235294115
,5.0,Positive,PostCovid,0,"[[time, second, 2]]",0.0,,,,,,0.4142857142857143
,5.0,Positive,PostCovid,0,"[[staff, great, 2], [staff, attitud, 2]]",0.4,,,,,,0.5666666666666667
,5.0,Positive,PostCovid,1,"[[team, recent, 2], [team, entir, 2], [club, memor, 5]]",0.0,,,0.0,,,0.36978021978021974
,3.0,Neutral,PostCovid,0,"[[wonder, central, 2], [staff, endur, 2]]",0.0,,,,,,0.4071428571428571
,5.0,Positive,PostCovid,0,"[[place, servic, 4], [view, clean, 4]]",,,,,0.18333333333333335,,0.3865740740740741
,4.0,Positive,PostCovid,0,"[[place, good, 4], [help, great, 2]]",0.8,,,,0.7,,0.4987878787878788
,5.0,Positive,PostCovid,0,"[[thank, special, 2]]",0.35714285714285715,,,,,,0.5064980158730158
,5.0,Positive,PostCovid,0,"[[night, better, 4], [night, 'even better', 4], [food, huge, 3], [food, varieti, 3], [food, local, 3]]",,,,,0.5,0.13333333333333336,0.325
,5.0,Positive,PostCovid,1,"[[staff, great, 2]]",0.8,,,,,,0.5337962962962963
,5.0,Positive,PostCovid,0,"[[staff, full, 2], [help, nice, 2], [room, special, 1], [room, insid, 1]]",0.475,0.17857142857142858,,,,,0.28590225563909777
,5.0,Positive,PostCovid,0,"[[time, first, 2]]",0.25,,,,,,0.5913095238095236
,5.0,Positive,PostCovid,0,"[[stay, short, 2]]",0.0,,,,,,0.46249999999999997
,5.0,Positive,PostCovid,0,"[[room, covid, 1], [pool, great, 4], [pool, swim, 4]]",,0.0,,,0.4,,0.23833333333333334
,5.0,Positive,PostCovid,1,"[[team, front, 2], [book, 'right home', 1], [staff, whole, 2], [staff, great, 2]]",0.3333333333333333,0.2857142857142857,,,,,0.2303030303030303
,5.0,Positive,PostCovid,0,"[[wonder, great, 2], [restaur, great, 3], [view, great, 4], [night, great, 4]]",0.8,,,,0.8,0.8,0.6696969696969698
,5.0,Positive,PostCovid,0,"[[check, free, 1], [check, late, 1], [food, free, 3], [food, fast, 3]]",,0.05000000000000002,,,,0.30000000000000004,0.3727272727272727
solo,3.0,Neutral,PostCovid,0,"[[room, great, 1]]",,0.8,,,,,0.3785714285714286
friends,5.0,Positive,PostCovid,0,"[[buffet, last, 3], [check, alway, 1]]",,0.0,,,,0.0,0.3958333333333333
business,5.0,Positive,PostCovid,0,"[[stay, pleasant, 2], [view, great, 4], [room, nice, 1], [view, outdoor, 4], [room, thank, 1], [visit, laugh, 4]]",0.7333333333333333,0.3,,,0.3666666666666667,,0.391025641025641
couple,5.0,Positive,PostCovid,0,"[[club, special, 5], [visit, rememb, 4], [visit, last, 4], [room, experi, 1], [team, whole, 2], [visit, last, 4]]",0.2,0.0,,0.35714285714285715,0.0,,0.2742857142857143
couple,4.0,Positive,PostCovid,0,"[[hotel, choic, 0], [pool, outdoor, 4], [need, warm, 1]]",,0.6,0.0,,0.0,,0.2487012987012987
,5.0,Positive,PostCovid,0,"[[club, familiar, 5], [club, new, 5], [room, better, 1], [room, 'pandem better', 1]]",,0.5,,0.2556818181818182,,,0.34318181818181814
,5.0,Positive,PostCovid,0,"[[place, short, 4], [time, whole, 2], [place, overal, 4]]",0.2,,,,0.0,,0.3
,5.0,Positive,PostCovid,0,"[[stay, recent, 2], [club, sanctuari, 5], [recommend, highest, 5]]",0.0,,,0.0,,,0.31363636363636366
,5.0,Positive,PostCovid,1,"[[wonder, best, 2], [room, classic, 1], [garden, nice, 4], [garden, small, 4], [cake, nice, 3], [cake, quiet, 3], [cake, poolsid, 3]]",1.0,0.16666666666666666,,,0.175,0.19999999999999998,0.3491666666666666
,5.0,Positive,PostCovid,0,"[[time, first, 2], [day, first, 1], [restaur, special, 3], [breakfast, outdoor, 0]]",0.25,0.25,0.0,,,0.35714285714285715,0.5101530612244899
,5.0,Positive,PostCovid,0,"[[hotel, second, 0], [club, servic, 5], [dine, great, 3]]",,,0.0,0.0,,0.8,0.3022222222222222
,5.0,Positive,PostCovid,1,"[[check, fast, 1], [room, local, 1], [room, modern, 1]]",,0.13333333333333333,,,,,0.46499999999999997
,5.0,Positive,PostCovid,0,"[[room, everi, 1], [day, late, 1]]",,-0.15,,,,,0.2851515151515152
,5.0,Positive,PostCovid,0,"[[time, first, 2], [view, nice, 4], [night, sure, 4], [night, great, 4]]",0.25,,,,0.6333333333333334,,0.4629464285714286
,5.0,Positive,PostCovid,1,"[[book, short, 1], [room, old, 1], [room, unfortun, 1], [view, full, 4]]",,0.03333333333333333,,,0.35,,0.23555555555555555
,5.0,Positive,PostCovid,0,"[[view, servic, 4], [time, good, 2]]",0.7,,,,0.0,,0.41083333333333344
family,3.0,Neutral,PostCovid,1,"[[hotel, bad, 0]]",,,-0.6999999999999998,,,,-0.08205128205128204
,5.0,Positive,PostCovid,0,"[[room, great, 1], [time, next, 2]]",0.0,0.8,,,,,0.4404761904761905
couple,4.0,Positive,PostCovid,0,"[[room, decent, 1]]",,0.16666666666666666,,,,,0.09999999999999999
family,5.0,Positive,PostCovid,1,"[[tea, high, 5]]",,,,0.16,,,0.324375
,3.0,Neutral,PostCovid,0,"[[day, full, 1]]",,0.35,,,,,0.15833333333333335
,5.0,Positive,PostCovid,0,"[[time, servic, 2], [time, second, 2], [breakfast, servic, 0], [buffet, 'overal stay', 3], [buffet, good, 3]]",0.0,,0.0,,,0.35,0.4011904761904761
,4.0,Positive,PostCovid,0,"[[room, good, 1], [staff, 'much done', 2]]",0.2,0.7,,,,,0.3
,5.0,Positive,PostCovid,0,"[[hotel, good, 0], [hotel, servic, 0], [hotel, good, 0]]",,,0.4666666666666666,,,,0.6
,4.0,Positive,PostCovid,0,"[[dine, main, 3]]",,,,,,0.16666666666666666,0.46749999999999997
,5.0,Positive,PostCovid,0,"[[staff, great, 2], [staff, servic, 2]]",0.4,,,,,,0.375
,5.0,Positive,PostCovid,1,"[[room, overal, 1]]",,0.0,,,,,0.5
,4.0,Positive,PostCovid,0,"[[staff, good, 2], [room, big, 1]]",0.7,0.0,,,,,0.359375
,5.0,Positive,PostCovid,0,"[[place, perfect, 4], [place, clean, 4]]",,,,,0.6833333333333333,,0.5705555555555556
,5.0,Positive,PostCovid,0,"[[area, great, 0], [area, small, 0]]",,,0.275,,,,0.2953571428571429
,5.0,Positive,PostCovid,0,"[[staff, pleasant, 2], [time, next, 2]]",0.36666666666666664,,,,,,0.612037037037037
,4.0,Positive,PostCovid,0,"[[room, much, 1]]",,0.2,,,,,0.4083333333333334
,5.0,Positive,PostCovid,1,"[[hotel, servic, 0], [food, great, 3], [view, nice, 4]]",,,0.0,,0.6,0.8,0.5964285714285715
,5.0,Positive,PostCovid,0,"[[time, first, 2], [time, next, 2]]",0.125,,,,,,0.09166666666666667
,4.0,Positive,PostCovid,0,"[[room, decent, 1], [room, good, 1]]",,0.4333333333333333,,,,,0.08906249999999999
,1.0,Negative,PostCovid,1,"[[night, free, 4], [view, bewar, 4], [need, unaccept, 1], [room, huge, 1], [hotel, final, 0], [hotel, front, 0], [hotel, front, 0], [time, next, 2]]",0.0,0.20000000000000004,0.0,,0.2,,0.07738095238095237
,5.0,Positive,PostCovid,1,"[[room, great, 1]]",,0.8,,,,,0.5066666666666667
,5.0,Positive,PostCovid,0,"[[comfort, close, 0], [comfort, 'central close', 0], [comfort, main, 0], [restaur, clean, 3], [restaur, 'well clean', 3]]",,,0.05555555555555555,,,0.3666666666666667,0.24621212121212122
,4.0,Positive,PostCovid,0,"[[room, clean, 1], [room, 'best clean', 1], [room, big, 1]]",,0.35000000000000003,,,,,0.43333333333333335
,4.0,Positive,PostCovid,0,"[[hotel, normal, 0], [hotel, experi, 0], [day, old, 1], [stay, whole, 2]]",0.2,0.1,0.075,,,,0.15416666666666667
,5.0,Positive,PostCovid,0,"[[hotel, great, 0]]",,,0.8,,,,0.7124999999999999
couple,5.0,Positive,PostCovid,0,"[[staff, fine, 2], [place, fine, 4]]",0.4166666666666667,,,,0.4166666666666667,,0.41454761904761905
,5.0,Positive,PostCovid,1,"[[area, live, 0]]",,,0.13636363636363635,,,,0.7999999999999999
,5.0,Positive,PostCovid,0,"[[view, nice, 4]]",,,,,0.6,,0.478125
,5.0,Positive,PostCovid,0,"[[buffet, impecc, 3], [buffet, 'alway impecc', 3], [breakfast, usual, 0], [breakfast, full, 0], [room, differ, 1]]",,0.0,0.04999999999999999,,,0.0,0.3352130325814537
,5.0,Positive,PostCovid,1,"[[breakfast, local, 0]]",,,0.0,,,,0.28928571428571426
,4.0,Positive,PostCovid,0,"[[room, great, 1], [room, clean, 1], [room, great, 1], [staff, select, 2], [day, local, 1], [hotel, overal, 0]]",0.0,0.4916666666666667,0.0,,,,0.26242063492063494
,5.0,Positive,PostCovid,1,"[[love, great, 5], [staff, servic, 2], [time, soft, 2], [hotel, short, 0]]",0.05,,0.0,0.65,,,0.26960784313725494
,5.0,Positive,PostCovid,0,"[[time, good, 2]]",0.7,,,,,,0.5700000000000001
,5.0,Positive,PostCovid,1,"[[time, famili, 2], [staff, servic, 2]]",0.0,,,,,,0.44583333333333336
,5.0,Positive,PostCovid,0,"[[room, previous, 1], [time, studi, 2]]",0.0,-0.16666666666666666,,,,,0.011904761904761906
,5.0,Positive,PostCovid,1,"[[room, great, 1]]",,0.8,,,,,0.6799999999999999
,5.0,Positive,PostCovid,0,"[[birthday, 'celebr th', 3]]",,,,,,0.0,0.38571428571428573
